,vehicle_id,shape_collider
54351930,38594,passenger
54352530,38595,passenger
54360327,38596,motorcycle
54360328,38597,delivery
54362127,38598,delivery
54371124,38599,bus
54371125,38600,passenger
54375922,38601,passenger
54377121,38603,motorcycle
54383118,38604,delivery
54383119,38605,passenger
54384916,38607,delivery
54386115,38608,passenger
54388512,38609,motorcycle
54389112,38610,delivery
54396309,38611,passenger
54396310,38612,delivery
54400505,38613,delivery
54400506,38614,delivery
54401105,38615,delivery
54401106,38616,motorcycle
54402901,38617,passenger
54402902,38618,passenger
54403501,38619,delivery
54404700,38621,delivery
54406497,38622,delivery
54406498,38623,moped
54408295,38624,motorcycle
54408296,38625,passenger
54411293,38626,motorcycle
54411294,38627,delivery
54415493,38628,motorcycle
54428090,38629,passenger
54429289,38631,delivery
54432286,38632,delivery
54432287,38633,moped
54434084,38634,passenger
54434085,38635,passenger
54436484,38636,moped
54440081,38637,moped
54440082,38638,delivery
54441279,38639,delivery
54441280,38640,delivery
54460477,38641,passenger
54460478,38642,passenger
54462274,38643,delivery
54462275,38644,delivery
54462875,38645,motorcycle
54466474,38646,passenger
54473070,38647,passenger
54473071,38648,delivery
54473669,38649,delivery
54474266,38650,bus
54474267,38651,passenger
54474866,38653,motorcycle
54476065,38654,passenger
54480261,38655,motorcycle
54480262,38656,delivery
54480263,38657,delivery
54488063,38658,moped
54488661,38659,passenger
54489260,38660,passenger
54489261,38661,motorcycle
54498858,38662,delivery
54498859,38663,delivery
54516856,38664,passenger
54516857,38665,moped
54519252,38666,delivery
54519253,38667,delivery
54519852,38668,passenger
54521051,38670,delivery
54533051,38671,passenger
54534848,38672,bus
54534849,38673,passenger
54538446,38674,delivery
54538447,38675,passenger
54542042,38676,delivery
54542043,38677,delivery
54542044,38678,passenger
54543241,38679,bus
54545638,38682,delivery
54549837,38683,passenger
54550435,38684,delivery
54551034,38685,passenger
54551634,38686,delivery
54552831,38687,passenger
54552832,38688,delivery
54555832,38689,delivery
54557626,38690,motorcycle
54557627,38691,moped
54557628,38692,delivery
54558225,38693,moped
54558226,38694,delivery
54558823,38696,passenger
54559421,38698,motorcycle
54560017,38699,passenger
54560614,38700,passenger
54560615,38702,passenger
54561812,38704,passenger
54561813,38705,passenger
54566010,38706,passenger
54566011,38707,passenger
54569611,38708,delivery
54576204,38709,delivery
54576205,38710,passenger
54576206,38711,delivery
54576207,38712,bus
54580404,38713,passenger
54580405,38714,passenger
54581001,38715,bus
54581002,38716,passenger
54581598,38718,delivery
54582195,38719,passenger
54582196,38721,delivery
54582197,38722,passenger
54583393,38723,bus
54583991,38725,passenger
54583992,38726,delivery
54585790,38727,passenger
54593587,38728,moped
54593588,38729,delivery
54595385,38730,motorcycle
54595386,38731,delivery
54600185,38732,delivery
54600186,38733,delivery
54601384,38734,delivery
54601983,38735,bus
54601984,38736,bus
54602582,38737,delivery
54603181,38738,delivery
54604380,38740,moped
54609773,38741,passenger
54609774,38743,motorcycle
54609775,38744,motorcycle
54610974,38745,passenger
54616971,38746,passenger
54616972,38747,passenger
54619367,38748,delivery
54619368,38749,passenger
54619369,38750,delivery
54624766,38751,delivery
54624767,38752,delivery
54632563,38753,passenger
54632564,38754,passenger
54633164,38755,moped
54634359,38756,delivery
54634360,38757,motorcycle
54634959,38758,passenger
54634960,38759,motorcycle
54636157,38760,delivery
54636158,38761,motorcycle
54637355,38762,bus
54637356,38763,motorcycle
54637956,38764,delivery
54639749,38765,delivery
54639750,38766,moped
54640347,38767,delivery
54640348,38768,delivery
54640349,38770,bus
54641548,38771,delivery
54643345,38772,moped
54643346,38773,passenger
54645143,38774,motorcycle
54645144,38775,delivery
54649941,38776,passenger
54649942,38777,passenger
54651739,38778,passenger
54651740,38779,delivery
54653537,38780,delivery
54653538,38781,passenger
54655335,38782,delivery
54655336,38783,motorcycle
54658333,38784,passenger
54658334,38785,delivery
54660731,38786,delivery
54660732,38787,passenger
54663729,38788,motorcycle
54663730,38789,passenger
54666127,38790,passenger
54666128,38791,motorcycle
54667323,38792,moped
54667324,38793,delivery
54667923,38794,delivery
54667924,38795,bus
54669721,38796,delivery
54669722,38797,delivery
54673319,38799,passenger
54674514,38800,moped
54674515,38801,delivery
54674516,38802,delivery
54684713,38803,delivery
54684714,38804,delivery
54686511,38805,passenger
54686512,38806,passenger
54689509,38807,passenger
54689510,38808,moped
54692503,38809,passenger
54692504,38810,passenger
54692505,38811,motorcycle
54692506,38812,passenger
54697903,38813,delivery
54697904,38814,passenger
54699101,38815,moped
54699102,38816,delivery
54700891,38817,delivery
54700892,38819,moped
54700893,38821,passenger
54700894,38822,delivery
54701492,38823,delivery
54702091,38824,moped
54703290,38826,passenger
54706285,38827,passenger
54706286,38828,motorcycle
54706885,38829,delivery
54708084,38831,passenger
54711081,38832,delivery
54711082,38833,passenger
54717077,38834,motorcycle
54717675,38835,passenger
54717676,38836,motorcycle
54719474,38838,delivery
54722471,38839,delivery
54722472,38840,delivery
54727269,38841,passenger
54727270,38842,motorcycle
54731465,38843,delivery
54732063,38845,motorcycle
54732064,38846,delivery
54733263,38847,passenger
54737460,38848,delivery
54737461,38849,delivery
54739858,38850,passenger
54739859,38851,motorcycle
54743456,38852,motorcycle
54743457,38853,moped
54744656,38854,delivery
54751253,38855,motorcycle
54751254,38856,bus
54755451,38857,delivery
54756650,38859,passenger
54757847,38860,passenger
54758447,38861,passenger
54760844,38862,passenger
54760845,38863,passenger
54762044,38864,delivery
54764441,38865,passenger
54764442,38866,delivery
54770435,38867,delivery
54770436,38868,passenger
54770437,38869,passenger
54770438,38870,passenger
54775831,38871,passenger
54775832,38872,passenger
54775833,38873,passenger
54775834,38874,passenger
54777631,38875,delivery
54777632,38876,delivery
54779428,38877,passenger
54778829,38878,bus
54781226,38879,motorcycle
54782423,38881,moped
54783020,38882,motorcycle
54783021,38883,passenger
54784811,38886,passenger
54784214,38887,bus
54784813,38888,delivery
54784814,38889,motorcycle
54787211,38890,delivery
54787212,38891,passenger
54789611,38892,passenger
54791404,38893,passenger
54791405,38894,delivery
54791406,38895,delivery
54791407,38896,passenger
54797404,38897,delivery
54797405,38898,delivery
54799203,38899,delivery
54800400,38901,motorcycle
54802797,38903,delivery
54807590,38904,delivery
54807591,38906,motorcycle
54808189,38908,delivery
54808788,38909,delivery
54809386,38910,delivery
54809985,38911,motorcycle
54809986,38912,delivery
54811183,38913,motorcycle
54811184,38914,delivery
54818377,38918,passenger
54819572,38920,motorcycle
54820169,38921,bus
54821364,38925,passenger
54821963,38926,bus
54823162,38928,delivery
54826759,38929,motorcycle
54826760,38930,passenger
54837555,38931,passenger
54837556,38932,delivery
54838154,38933,delivery
54838155,38934,delivery
54838755,38935,delivery
54843554,38936,passenger
54844749,38937,moped
54844750,38938,delivery
54845349,38939,motorcycle
54845350,38940,passenger
54848347,38941,moped
54848348,38942,passenger
54850743,38943,passenger
54850744,38944,bus
54851343,38945,passenger
54851344,38946,motorcycle
54853743,38947,delivery
54855540,38948,passenger
54855541,38949,passenger
54862738,38950,motorcycle
54862739,38951,passenger
54871138,38952,motorcycle
54872935,38953,moped
54872936,38954,passenger
54887933,38955,passenger
54887934,38956,delivery
54889133,38957,delivery
54892730,38958,passenger
54892731,38959,delivery
54901728,38960,delivery
54901729,38961,delivery
54903529,38962,passenger
54905929,38963,motorcycle
54907726,38964,motorcycle
54907727,38965,delivery
54916722,38966,delivery
54916723,38967,delivery
54917322,38968,delivery
54918521,38970,delivery
54923318,38971,passenger
54923319,38972,passenger
54924516,38973,motorcycle
54925116,38974,passenger
54926313,38975,moped
54926314,38976,bus
54928111,38977,motorcycle
54928711,38978,passenger
54931708,38979,delivery
54931709,38980,motorcycle
54943702,38981,delivery
54943703,38982,passenger
54943704,38983,passenger
54943705,38984,passenger
54949105,38985,passenger
54953302,38986,delivery
54953303,38987,passenger
54954500,38988,delivery
54954501,38989,moped
54961098,38990,moped
54961099,38991,passenger
54965296,38992,motorcycle
54965297,38993,delivery
54966494,38994,delivery
54966495,38995,delivery
54967690,38996,bus
54967691,38997,delivery
54968290,38998,delivery
54968291,38999,motorcycle
54969488,39000,delivery
54970685,39002,passenger
54970686,39003,delivery
54974883,39004,moped
54974884,39005,passenger
54983281,39006,passenger
54983282,39007,motorcycle
54987479,39008,passenger
54987480,39009,delivery
54989276,39010,passenger
54988677,39011,delivery
54990474,39012,passenger
54990475,39013,motorcycle
54992272,39014,passenger
54992273,39015,delivery
54995870,39016,motorcycle
54995871,39017,passenger
55007266,39018,delivery
55007267,39019,passenger
55007866,39020,moped
55007867,39021,passenger
55014464,39022,passenger
55014465,39023,delivery
55024062,39024,passenger
55024063,39025,delivery
55029460,39026,passenger
55029461,39027,passenger
55034858,39028,delivery
55034859,39029,moped
55038456,39030,passenger
55038457,39031,delivery
55040854,39032,passenger
55040855,39033,passenger
55053454,39034,motorcycle
55054654,39035,passenger
55056453,39036,passenger
55057053,39037,delivery
55058249,39038,passenger
55058250,39039,motorcycle
55058251,39040,delivery
55066650,39041,passenger
55068445,39043,bus
55068446,39044,passenger
55073243,39045,passenger
55073244,39046,delivery
55078644,39047,passenger
55080441,39048,delivery
55080442,39049,passenger
55091839,39050,moped
55091840,39051,motorcycle
55098433,39052,bus
55098434,39053,passenger
55098435,39054,bus
55099630,39056,passenger
55100227,39057,passenger
55100228,39059,motorcycle
55100229,39060,moped
55102027,39061,passenger
55104424,39062,motorcycle
55104425,39063,delivery
55109222,39064,moped
55109223,39065,passenger
55111020,39066,passenger
55111021,39067,moped
55113417,39068,delivery
55113418,39069,passenger
55113419,39070,passenger
55119416,39071,motorcycle
55119417,39072,delivery
55122414,39073,passenger
55122415,39074,delivery
55124211,39075,moped
55123612,39076,moped
55130812,39077,moped
55131412,39078,passenger
55133204,39079,passenger
55132605,39080,delivery
55132606,39081,moped
55132607,39082,bus
55134400,39083,motorcycle
55134401,39084,passenger
55134998,39085,delivery
55134999,39086,bus
55136196,39089,delivery
55137395,39091,delivery
55137993,39092,motorcycle
55138590,39093,passenger
55138591,39094,passenger
55139190,39095,motorcycle
55139191,39096,passenger
55140991,39097,delivery
55141589,39098,motorcycle
55142188,39099,delivery
55142189,39100,motorcycle
55143984,39101,delivery
55143985,39102,motorcycle
55144584,39103,passenger
55144585,39104,delivery
55154180,39105,motorcycle
55154778,39106,bus
55154779,39107,delivery
55154780,39108,moped
55159580,39109,motorcycle
55162573,39110,delivery
55162574,39111,passenger
55162575,39113,delivery
55163774,39114,moped
55165571,39115,delivery
55165572,39116,passenger
55171569,39117,moped
55171570,39118,moped
55177567,39119,delivery
55177568,39120,bus
55180565,39121,delivery
55180566,39122,passenger
55184163,39123,passenger
55184164,39124,passenger
55185961,39125,motorcycle
55185962,39126,motorcycle
55188959,39127,delivery
55188960,39128,passenger
55197957,39129,delivery
55197958,39130,passenger
55199755,39131,bus
55199756,39132,delivery
55203955,39133,passenger
55205154,39134,delivery
55208153,39135,passenger
55209350,39136,bus
55209351,39137,delivery
55220148,39138,passenger
55220149,39139,delivery
55221948,39140,motorcycle
55224947,39141,moped
55226144,39142,delivery
55226744,39143,passenger
55228541,39144,moped
55228542,39145,delivery
55235139,39146,passenger
55235140,39147,delivery
55245337,39148,delivery
55245338,39149,delivery
55251335,39150,bus
55251336,39151,delivery
55254933,39152,delivery
55254934,39153,delivery
55259731,39154,passenger
55259732,39155,delivery
55262131,39156,delivery
55274128,39157,passenger
55274129,39158,motorcycle
55278926,39159,delivery
55278927,39160,delivery
55281924,39161,motorcycle
55281925,39162,delivery
55284322,39163,motorcycle
55284323,39164,passenger
55287320,39165,delivery
55287321,39166,delivery
55292717,39167,delivery
55292718,39168,delivery
55293318,39169,delivery
55295117,39170,delivery
55298114,39171,passenger
55298115,39172,bus
55301112,39173,delivery
55301113,39174,delivery
55302310,39175,passenger
55302311,39176,passenger
55305308,39177,passenger
55305309,39178,passenger
55306506,39179,motorcycle
55306507,39180,passenger
55316704,39181,delivery
55316705,39182,passenger
55324502,39183,delivery
55324503,39184,moped
55340700,39185,delivery
55340701,39186,passenger
